kind,formation_name,letter,slot_id,slot_type,slot_min_max,unit_choice,unit_name,name,team_position_in_unit,team_position_in_slot,team_role,designation,base
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,8,8,RPG-7 (or B-300),508ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,9,9,RPG-7 (or B-300),509ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,10,10,RPG-7 (or B-300),510ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,M47 DRAGON,11,11,M47 Dragon (or Dragon 2),511ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,52MM,12,12,52mm mortar,512ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,13,13,Transport (M113),513ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,14,14,Transport (M113),514ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,15,15,Transport (M113),515ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,16,16,Transport (M113),516ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,17,17,Transport (Vayzata variant),517ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,18,18,Transport (Vayzata variant),518ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,19,19,Transport (Vayzata variant),519ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,20,20,Transport (Vayzata variant),520ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,21,21,Transport (Nagmasho't variant),521ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,22,22,Transport (Nagmasho't variant),522ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,23,23,Transport (Nagmasho't variant),523ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,24,24,Transport (Nagmasho't variant),524ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,1,25,Galil rifle (M72 LAW) [Reserve],525ס,40x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,2,26,Galil rifle (M72 LAW) [Reserve],526ס,40x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,3,27,Galil rifle (M72 LAW) [Reserve],527ס,40x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,4,28,Galil rifle (M72 LAW) [Reserve],528ס,40x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,5,29,FN MAG (M72 LAW) [Reserve],529ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,6,30,FN MAG (M72 LAW) [Reserve],530ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,7,31,FN MAG (M72 LAW) [Reserve],531ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,8,32,RPG-7 [Reserve],532ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,9,33,RPG-7 [Reserve],533ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,10,34,RPG-7 [Reserve],534ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,M47 DRAGON,11,35,M47 Dragon (or Dragon 2) [Reserve],535ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,52MM,12,36,52mm mortar [Reserve],536ס,20x20
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,13,37,Transport (Reserve M113),537ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,14,38,Transport (Reserve M113),538ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,15,39,Transport (Reserve M113),539ס,20x30
formation,Sho't (Blazer) Tank Company,ס (Samekh),S4,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,16,40,Transport (Reserve M113),540ס,20x30
formation,Mech Infantry Company,ע (Ayin),S1,HQ,1,A,Mech Infantry Company HQ,GALIL,1,1,Galil HQ team,001ע,20x20
formation,Mech Infantry Company,ע (Ayin),S1,HQ,1,A,Mech Infantry Company HQ,ZELDA,2,2,Transport (HQ M113),002ע,20x30
formation,Mech Infantry Company,ע (Ayin),S1,HQ,1,A,Mech Infantry Company HQ,VAYZATA,3,3,Transport variant (HQ Vayzata),003ע,20x30
formation,Mech Infantry Company,ע (Ayin),S1,HQ,1,A,Mech Infantry Company HQ,NAGMASH,4,4,Transport variant (HQ Nagmasho't),004ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,1,1,Galil rifle (M72 LAW),101ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,2,2,Galil rifle (M72 LAW),102ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,3,3,Galil rifle (M72 LAW),103ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,4,4,Galil rifle (M72 LAW),104ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,5,5,FN MAG (M72 LAW),105ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,6,6,FN MAG (M72 LAW),106ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,7,7,FN MAG (M72 LAW),107ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,8,8,RPG-7 (or B-300),108ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,9,9,RPG-7 (or B-300),109ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,10,10,RPG-7 (or B-300),110ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),M47 DRAGON,11,11,M47 Dragon (or Dragon 2),111ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),52MM,12,12,52mm mortar,112ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,13,13,Transport (M113),113ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,14,14,Transport (M113),114ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,15,15,Transport (M113),115ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,16,16,Transport (M113),116ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,17,17,Transport (Vayzata variant),117ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,18,18,Transport (Vayzata variant),118ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,19,19,Transport (Vayzata variant),119ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,20,20,Transport (Vayzata variant),120ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,21,21,Transport (Nagmasho't variant),121ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,22,22,Transport (Nagmasho't variant),122ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,23,23,Transport (Nagmasho't variant),123ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,24,24,Transport (Nagmasho't variant),124ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),GALIL,1,1,Galil rifle (M72 LAW),201ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),GALIL,2,2,Galil rifle (M72 LAW),202ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),GALIL,3,3,Galil rifle (M72 LAW),203ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),GALIL,4,4,Galil rifle (M72 LAW),204ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),FN MAG,5,5,FN MAG (M72 LAW),205ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),FN MAG,6,6,FN MAG (M72 LAW),206ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),FN MAG,7,7,FN MAG (M72 LAW),207ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),RPG-7,8,8,RPG-7 (or B-300),208ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),RPG-7,9,9,RPG-7 (or B-300),209ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),RPG-7,10,10,RPG-7 (or B-300),210ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2),211ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),52MM,12,12,52mm mortar,212ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),ZELDA,13,13,Transport (M113),213ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),ZELDA,14,14,Transport (M113),214ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),ZELDA,15,15,Transport (M113),215ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),ZELDA,16,16,Transport (M113),216ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),VAYZATA,17,17,Transport (Vayzata variant),217ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),VAYZATA,18,18,Transport (Vayzata variant),218ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),VAYZATA,19,19,Transport (Vayzata variant),219ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),VAYZATA,20,20,Transport (Vayzata variant),220ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),NAGMASH,21,21,Transport (Nagmasho't variant),221ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),NAGMASH,22,22,Transport (Nagmasho't variant),222ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),NAGMASH,23,23,Transport (Nagmasho't variant),223ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2b,Combat,2 of 3 mandatory,A,Mech Infantry Platoon (2nd),NAGMASH,24,24,Transport (Nagmasho't variant),224ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),GALIL,1,1,Galil rifle (M72 LAW),301ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),GALIL,2,2,Galil rifle (M72 LAW),302ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),GALIL,3,3,Galil rifle (M72 LAW),303ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),GALIL,4,4,Galil rifle (M72 LAW),304ע,40x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),FN MAG,5,5,FN MAG (M72 LAW),305ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),FN MAG,6,6,FN MAG (M72 LAW),306ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),FN MAG,7,7,FN MAG (M72 LAW),307ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),RPG-7,8,8,RPG-7 (or B-300),308ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),RPG-7,9,9,RPG-7 (or B-300),309ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),RPG-7,10,10,RPG-7 (or B-300),310ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2),311ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),52MM,12,12,52mm mortar,312ע,20x20
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),ZELDA,13,13,Transport (M113),313ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),ZELDA,14,14,Transport (M113),314ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),ZELDA,15,15,Transport (M113),315ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),ZELDA,16,16,Transport (M113),316ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),VAYZATA,17,17,Transport (Vayzata variant),317ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),VAYZATA,18,18,Transport (Vayzata variant),318ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),VAYZATA,19,19,Transport (Vayzata variant),319ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),VAYZATA,20,20,Transport (Vayzata variant),320ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),NAGMASH,21,21,Transport (Nagmasho't variant),321ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),NAGMASH,22,22,Transport (Nagmasho't variant),322ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),NAGMASH,23,23,Transport (Nagmasho't variant),323ע,20x30
formation,Mech Infantry Company,ע (Ayin),S2c,Combat,3 of 3 mandatory,A,Mech Infantry Platoon (3rd),NAGMASH,24,24,Transport (Nagmasho't variant),324ע,20x30
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,1,1,Tank,401ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,2,2,Tank,402ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,3,3,Tank,403ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,1,4,Tank,404ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,2,5,Tank,405ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,3,6,Tank,406ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,1,7,Tank,407ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,2,8,Tank,408ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,3,9,Tank,409ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,1,10,Tank,410ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,2,11,Tank,411ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,3,12,Tank,412ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,1,13,Tank,413ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,2,14,Tank,414ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,3,15,Tank,415ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,1,16,Tank,416ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,2,17,Tank,417ע,20x40
formation,Mech Infantry Company,ע (Ayin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,3,18,Tank,418ע,20x40
formation,Mech Infantry Company,ע (Ayin),S4,Weapons,0-1,A,M125 81mm Mortar Platoon,M125,1,1,81mm mortar carrier,501ע,20x30
formation,Mech Infantry Company,ע (Ayin),S4,Weapons,0-1,A,M125 81mm Mortar Platoon,M125,2,2,81mm mortar carrier,502ע,20x30
formation,Mech Infantry Company,ע (Ayin),S4,Weapons,0-1,A,M125 81mm Mortar Platoon,M125,3,3,81mm mortar carrier,503ע,20x30
formation,Mech Infantry Company,ע (Ayin),S5,Weapons,0-1 (choice),A,M150 Anti-tank Platoon (iTOW),M150,1,1,ATGM carrier (iTOW),601ע,20x30
formation,Mech Infantry Company,ע (Ayin),S5,Weapons,0-1 (choice),A,M150 Anti-tank Platoon (iTOW),M150,2,2,ATGM carrier (iTOW),602ע,20x30
formation,Mech Infantry Company,ע (Ayin),S5,Weapons,0-1 (choice),B,M150 Anti-tank Platoon (MAPATS),M150,1,3,ATGM carrier (MAPATS) — same model as above,603ע,20x30
formation,Mech Infantry Company,ע (Ayin),S5,Weapons,0-1 (choice),B,M150 Anti-tank Platoon (MAPATS),M150,2,4,ATGM carrier (MAPATS) — same model as above,604ע,20x30
formation,Mech Infantry Company,פ (Pe),S1,HQ,1,A,Mech Infantry Company HQ,GALIL,1,1,Galil HQ team,001פ,20x20
formation,Mech Infantry Company,פ (Pe),S1,HQ,1,A,Mech Infantry Company HQ,ZELDA,2,2,Transport (HQ M113),002פ,20x30
formation,Mech Infantry Company,פ (Pe),S1,HQ,1,A,Mech Infantry Company HQ,VAYZATA,3,3,Transport variant (HQ Vayzata),003פ,20x30
formation,Mech Infantry Company,פ (Pe),S1,HQ,1,A,Mech Infantry Company HQ,NAGMASH,4,4,Transport variant (HQ Nagmasho't),004פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,1,1,Galil rifle (M72 LAW),101פ,40x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,2,2,Galil rifle (M72 LAW),102פ,40x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,3,3,Galil rifle (M72 LAW),103פ,40x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),GALIL,4,4,Galil rifle (M72 LAW),104פ,40x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,5,5,FN MAG (M72 LAW),105פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,6,6,FN MAG (M72 LAW),106פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),FN MAG,7,7,FN MAG (M72 LAW),107פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,8,8,RPG-7 (or B-300),108פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,9,9,RPG-7 (or B-300),109פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),RPG-7,10,10,RPG-7 (or B-300),110פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),M47 DRAGON,11,11,M47 Dragon (or Dragon 2),111פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),52MM,12,12,52mm mortar,112פ,20x20
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,13,13,Transport (M113),113פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,14,14,Transport (M113),114פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,15,15,Transport (M113),115פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),ZELDA,16,16,Transport (M113),116פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,17,17,Transport (Vayzata variant),117פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,18,18,Transport (Vayzata variant),118פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,19,19,Transport (Vayzata variant),119פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),VAYZATA,20,20,Transport (Vayzata variant),120פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,21,21,Transport (Nagmasho't variant),121פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,22,22,Transport (Nagmasho't variant),122פ,20x30
formation,Mech Infantry Company,פ (Pe),S2a,Combat,1 of 3 mandatory,A,Mech Infantry Platoon (1st),NAGMASH,23,23,Transport (Nagmasho't variant),123פ,20x30
